id,building_count,building_area,building_density,residential_count,residential_area,residential_density,industry_count,industry_area,industry_density,education_count,education_area,education_density,health_count,health_area,health_density
ETH_2013_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_100,0.0,0.0,0.0,1.0,5478445.44,124051.76,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_101,1.0,0.0,0.0,6.0,16130415.89,365303.78,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_102,0.0,0.0,0.0,1.0,2266884.98,51338.31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_103,0.0,0.0,0.0,2.0,2529213.49,57287.46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_105,0.0,0.0,0.0,6.0,2610422.44,59129.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_107,0.0,0.0,0.0,1.0,380530.63,8619.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_108,0.0,0.0,0.0,1.0,638487.89,14463.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_112,0.0,0.0,0.0,1.0,518105.25,11739.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_115,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_116,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_119,0.0,0.0,0.0,1.0,1789316.37,40560.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_122,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_124,0.0,0.0,0.0,1.0,3780381.07,85736.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_127,0.0,0.0,0.0,1.0,933848.05,21189.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_129,0.0,0.0,0.0,1.0,17132811.01,388782.34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_132,0.0,0.0,0.0,1.0,10974942.39,249056.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_133,0.0,0.0,0.0,1.0,1378515.04,31285.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_135,0.0,0.0,0.0,1.0,130714.69,2967.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_136,0.0,0.0,0.0,1.0,11226.49,254.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
ETH_2013_137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
