id,building_count,building_area,building_density,residential_count,residential_area,residential_density,industry_count,industry_area,industry_density,education_count,education_area,education_density,health_count,health_area,health_density
MLI_2019_1,0.0,0.0,0.0,3.0,1902478.07,43838.69,0.0,0.0,0.0,3.0,1578.53,36.37,1.0,0.0,0.0
MLI_2019_10,3059.0,239994.11,5553.07,7.0,7657275.8,177176.73,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
MLI_2019_100,24402.0,2816573.34,65887.78,28.0,21852681.43,511197.3,0.0,0.0,0.0,91.0,148720.54,3479.0,27.0,53998.42,1263.18
MLI_2019_101,206.0,9529.18,222.92,83.0,1172552.93,27430.36,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MLI_2019_102,1005.0,87868.64,2055.65,17.0,18144485.32,424482.2,0.0,0.0,0.0,24.0,58185.24,1361.22,1.0,0.0,0.0
MLI_2019_103,40848.0,3281530.95,76770.63,195.0,37449599.92,876124.46,0.0,0.0,0.0,75.0,120253.6,2813.3,35.0,42938.34,1004.53
MLI_2019_104,34257.0,2644667.32,61871.47,92.0,37738650.38,882888.35,0.0,0.0,0.0,59.0,73770.09,1725.84,28.0,42938.34,1004.53
MLI_2019_105,34210.0,2642226.17,61814.17,92.0,37687930.69,881699.06,0.0,0.0,0.0,59.0,73770.09,1725.83,28.0,42938.34,1004.53
MLI_2019_106,34132.0,2632727.32,61592.06,92.0,37669568.87,881271.04,0.0,0.0,0.0,57.0,73770.09,1725.83,28.0,42938.34,1004.53
MLI_2019_107,34047.0,2621101.08,61320.07,92.0,37647413.57,880752.79,0.0,0.0,0.0,57.0,73770.09,1725.83,28.0,42938.34,1004.53
MLI_2019_108,33797.0,3977431.5,93053.69,507.0,29803206.61,697258.6,0.0,0.0,0.0,199.0,342343.72,8009.28,57.0,46917.03,1097.64
MLI_2019_109,34134.0,4008555.48,93781.86,508.0,29940998.98,700482.39,0.0,0.0,0.0,199.0,342760.34,8019.02,58.0,45571.93,1066.17
MLI_2019_11,3059.0,239994.11,5553.33,7.0,7659012.79,177225.44,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0
MLI_2019_110,0.0,0.0,0.0,2.0,43513.06,1018.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
MLI_2019_111,37460.0,4261315.3,99697.24,514.0,31255945.65,731260.51,0.0,0.0,0.0,219.0,406023.23,9499.27,70.0,30390.61,711.02
MLI_2019_112,44426.0,4901119.99,114668.28,284.0,30440365.72,712193.22,0.0,0.0,0.0,126.0,383676.92,8976.64,35.0,0.0,0.0
MLI_2019_113,42299.0,4635570.2,108456.15,286.0,29683151.17,694482.02,0.0,0.0,0.0,105.0,182045.96,4259.24,38.0,0.0,0.0
MLI_2019_114,43727.0,4816927.74,112699.67,285.0,30176756.17,706033.08,0.0,0.0,0.0,121.0,327542.69,7663.38,35.0,0.0,0.0
MLI_2019_115,122.0,6348.93,148.55,41.0,1641761.89,38412.82,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MLI_2019_116,27037.0,3034928.43,71010.25,150.0,22905027.44,535924.27,0.0,0.0,0.0,124.0,265974.67,6223.19,45.0,28739.22,672.43
MLI_2019_117,33931.0,3577980.25,83720.63,163.0,26017355.25,608776.24,0.0,0.0,0.0,119.0,263852.24,6173.84,51.0,27254.68,637.73
MLI_2019_118,33826.0,3556839.52,83226.02,161.0,25948723.48,607170.77,0.0,0.0,0.0,118.0,263852.24,6173.84,51.0,27254.68,637.73
MLI_2019_119,38912.0,4735046.94,110803.54,113.0,27394148.75,641043.0,0.0,0.0,0.0,122.0,410802.38,9613.07,76.0,299246.47,7002.59
MLI_2019_12,105.0,6123.26,141.7,5.0,726881.48,16821.26,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MLI_2019_120,36623.0,3990620.35,93384.12,164.0,29204649.57,683415.16,0.0,0.0,0.0,132.0,477041.94,11163.21,82.0,88148.84,2062.76
MLI_2019_121,36596.0,3989357.89,93354.6,164.0,29207716.26,683487.09,0.0,0.0,0.0,132.0,477041.94,11163.21,82.0,90961.47,2128.58
MLI_2019_122,1040.0,79508.59,1860.59,195.0,13359299.01,312622.71,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MLI_2019_123,36019.0,4144939.21,96997.6,168.0,29346791.11,686757.54,0.0,0.0,0.0,129.0,438169.41,10253.8,85.0,319945.25,7487.18
MLI_2019_124,39285.0,4535284.84,106136.45,56.0,27699012.23,648222.75,0.0,0.0,0.0,126.0,348635.43,8158.9,67.0,294084.12,6882.27
MLI_2019_125,30724.0,3298582.4,77195.46,165.0,26668346.85,624109.14,0.0,0.0,0.0,112.0,475166.77,11120.15,69.0,85316.52,1996.63
MLI_2019_126,39831.0,4538885.32,106222.65,42.0,28398758.65,664610.61,0.0,0.0,0.0,137.0,350449.88,8201.51,67.0,294084.12,6882.39
MLI_2019_127,33784.0,4231093.12,99019.97,54.0,28560880.94,668408.23,0.0,0.0,0.0,209.0,411010.63,9618.85,60.0,297317.68,6958.1
MLI_2019_128,36741.0,4164214.5,97462.71,224.0,33376178.73,781163.63,0.0,0.0,0.0,244.0,319122.6,7469.01,49.0,222185.83,5200.22
MLI_2019_129,18162.0,2002967.11,46879.74,234.0,29165346.06,682619.2,0.0,0.0,0.0,186.0,275497.89,6448.07,22.0,6149.9,143.94
MLI_2019_13,0.0,0.0,0.0,1.0,454063.0,10509.24,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
MLI_2019_130,17741.0,1878377.67,43964.08,232.0,28994142.45,678617.92,0.0,0.0,0.0,174.0,256434.94,6001.95,17.0,2689.1,62.94
MLI_2019_131,37504.0,3885351.28,90939.9,240.0,34171310.83,799808.14,0.0,0.0,0.0,263.0,365304.02,8550.25,44.0,6149.9,143.94
MLI_2019_132,15787.0,1552989.5,36349.92,231.0,28792339.78,673925.45,0.0,0.0,0.0,158.0,246177.89,5762.14,13.0,113.38,2.65
MLI_2019_133,1.0,260.16,6.09,41.0,1054923.87,24693.45,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
MLI_2019_134,28197.0,2419106.19,56626.77,226.0,31206870.95,730494.78,0.0,0.0,0.0,269.0,314142.06,7353.48,37.0,6149.9,143.96
MLI_2019_135,24302.0,2090625.99,48938.42,229.0,30201552.41,706973.05,0.0,0.0,0.0,253.0,325934.39,7629.64,28.0,6149.9,143.96
MLI_2019_136,13531.0,1184633.19,27730.64,222.0,26038794.2,609532.52,0.0,0.0,0.0,146.0,225924.8,5288.59,9.0,28.98,0.68
MLI_2019_137,12300.0,1075600.09,25178.46,223.0,25653311.61,600512.21,0.0,0.0,0.0,129.0,209317.43,4899.86,8.0,0.0,0.0
MLI_2019_138,1573.0,267005.14,6250.27,48.0,12035114.44,281727.67,0.0,0.0,0.0,10.0,53116.08,1243.38,1.0,0.0,0.0
MLI_2019_139,19287.0,1675282.7,39216.83,224.0,29041168.97,679827.11,0.0,0.0,0.0,225.0,300422.66,7032.62,21.0,6149.9,143.96
MLI_2019_14,0.0,0.0,0.0,5.0,626093.97,14491.21,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0
MLI_2019_140,1.0,260.16,6.09,19.0,734377.76,17191.44,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MLI_2019_141,109.0,7816.97,183.0,29.0,1087310.43,25454.87,0.0,0.0,0.0,6.0,8996.64,210.62,1.0,0.0,0.0
MLI_2019_142,1220.0,109224.51,2557.29,14.0,14142312.99,331115.79,0.0,0.0,0.0,26.0,136663.22,3199.71,10.0,36815.6,861.97
MLI_2019_143,11871.0,833082.32,19505.39,233.0,23309056.09,545747.17,0.0,0.0,0.0,42.0,64788.83,1516.93,6.0,0.0,0.0
MLI_2019_144,1564.0,153991.26,3605.61,12.0,15699494.16,367593.52,0.0,0.0,0.0,34.0,171016.4,4004.24,15.0,47476.95,1111.64
MLI_2019_145,1582.0,155035.78,3630.07,11.0,15745317.6,368666.68,0.0,0.0,0.0,34.0,171299.08,4010.86,15.0,47476.95,1111.64
MLI_2019_146,3197.0,354151.11,8293.29,10.0,19205475.15,449741.63,0.0,0.0,0.0,40.0,272921.0,6391.09,21.0,54428.97,1274.58
MLI_2019_147,3341.0,364205.54,8529.16,15.0,18736414.75,438779.35,0.0,0.0,0.0,41.0,272921.0,6391.41,20.0,54428.97,1274.65
MLI_2019_148,3346.0,364339.61,8532.3,16.0,18751819.98,439140.22,0.0,0.0,0.0,41.0,272921.0,6391.41,20.0,54428.97,1274.65
MLI_2019_149,3039.0,342126.49,8012.49,16.0,19067761.58,446560.9,0.0,0.0,0.0,42.0,299587.62,7016.25,18.0,49418.01,1157.35
MLI_2019_15,0.0,0.0,0.0,2.0,733092.82,16968.33,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
MLI_2019_150,3140.0,352046.7,8244.97,12.0,16488798.59,386169.53,0.0,0.0,0.0,41.0,272921.0,6391.84,20.0,54428.97,1274.73
MLI_2019_151,2272.0,247990.04,5808.21,13.0,12822459.18,300316.61,0.0,0.0,0.0,32.0,181549.31,4252.09,13.0,16885.17,395.47
MLI_2019_152,2271.0,247707.47,5801.59,13.0,12805886.2,299928.47,0.0,0.0,0.0,32.0,181549.31,4252.09,13.0,16885.17,395.47
