id,building_count,building_area,building_density,residential_count,residential_area,residential_density,industry_count,industry_area,industry_density,education_count,education_area,education_density,health_count,health_area,health_density
NER_2011_0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_100,656.0,238422.94,5618.97,38.0,13518203.06,318586.61,0.0,0.0,0.0,2.0,59928.59,1412.35,1.0,76715.95,1807.98
NER_2011_101,590.0,248705.5,5861.3,13.0,23429975.55,552179.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_102,843.0,348761.83,8219.43,41.0,21421731.7,504855.74,0.0,0.0,0.0,2.0,59928.59,1412.36,1.0,76715.95,1808.0
NER_2011_103,800.0,346285.63,8161.11,28.0,28297842.83,666911.69,0.0,0.0,0.0,2.0,59928.59,1412.37,1.0,76715.95,1808.01
NER_2011_104,159.0,38574.9,909.13,10.0,5341619.96,125890.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_105,435.0,160577.99,3784.53,8.0,19966517.88,470574.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_106,442.0,170525.74,4019.03,7.0,21582543.19,508666.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_107,336.0,84865.41,2000.2,7.0,14562109.31,343215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_108,573.0,191813.76,4520.88,36.0,15220707.79,358738.72,0.0,0.0,0.0,2.0,59928.59,1412.46,1.0,76715.95,1808.13
NER_2011_109,23.0,8214.01,193.6,5.0,1211461.92,28553.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_110,695.0,253682.13,5979.23,38.0,22367332.32,527193.2,0.0,0.0,0.0,2.0,59928.59,1412.5,1.0,3824.95,90.15
NER_2011_111,468.0,191610.96,4516.24,16.0,23060814.42,543539.37,0.0,0.0,0.0,2.0,59928.59,1412.51,1.0,3722.9,87.75
NER_2011_112,600.0,230021.64,5421.59,38.0,18680936.36,440308.24,0.0,0.0,0.0,2.0,59928.59,1412.51,1.0,70.73,1.67
NER_2011_113,348.0,124730.92,2939.91,5.0,18164388.12,428134.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_114,444.0,157362.45,3709.06,19.0,23840984.47,561935.84,0.0,0.0,0.0,2.0,27233.92,641.91,0.0,0.0,0.0
NER_2011_115,642.0,196101.55,4622.18,36.0,25700630.34,605772.59,0.0,0.0,0.0,2.0,3853.66,90.83,0.0,0.0,0.0
NER_2011_116,393.0,106339.7,2506.52,17.0,21463926.19,505922.98,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NER_2011_117,529.0,139231.75,3281.83,38.0,18874980.04,444901.68,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
NER_2011_118,513.0,135114.87,3184.83,38.0,18007097.79,424450.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_119,360.0,93994.16,2215.57,19.0,20600576.98,485584.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_121,572.0,141255.71,3329.61,37.0,21743077.3,512517.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_122,432.0,87599.86,2064.94,35.0,19498212.65,459620.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_123,243.0,52106.72,1228.31,17.0,16072145.85,378868.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_124,242.0,51842.59,1222.08,15.0,15802516.87,372512.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_125,323.0,67328.88,1587.17,25.0,17597696.12,414837.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_126,0.0,0.0,0.0,2.0,39387.0,928.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_128,86.0,19808.49,467.03,5.0,8759621.72,206526.02,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NER_2011_13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
