id,total_count,total_length,total_density,count_trunk,count_residential,count_pedestrian,count_service,count_primary,count_intersection,count_secondary,count_living_street,count_track,count_tertiary,length_trunk,length_residential,length_pedestrian,length_service,length_primary,length_intersection,length_secondary,length_living_street,length_track,length_tertiary,density_trunk,density_residential,density_pedestrian,density_service,density_primary,density_intersection,density_secondary,density_living_street,density_track,density_tertiary
ETH_2013_440,1.0,1820.52,42.94,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1820.52,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.94,0,0.0,0.0,0.0,0.0
ETH_2013_441,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_442,2.0,1097.8,25.91,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,918.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,21.67,0.0,0.0,0.0
ETH_2013_443,1.0,125.1,2.95,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,125.1,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,2.95,0.0
ETH_2013_444,2.0,12099.47,285.75,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8852.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,209.06,0.0,0.0,0.0
ETH_2013_445,6.0,10100.45,238.58,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6793.51,0,1534.19,0.0,0.0,1379.27,0.0,0.0,0.0,0.0,160.47,0,36.24,0.0,0.0,32.58
ETH_2013_446,6.0,12858.95,303.75,0.0,0.0,0.0,0.0,1.0,0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,6870.66,0,4215.54,0.0,0.0,1379.27,0.0,0.0,0.0,0.0,162.3,0,99.58,0.0,0.0,32.58
ETH_2013_447,1.0,6823.93,161.24,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_448,3.0,10130.77,239.38,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_449,25.0,14650.2,346.25,0.0,24.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,7592.05,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,179.44,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_45,2.0,3484.48,78.63,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_451,1.0,4170.49,98.66,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4170.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,98.66,0.0,0.0,0.0
ETH_2013_452,2.0,8758.17,207.2,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_453,5.0,7973.22,188.79,0.0,0.0,0.0,0.0,0.0,0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7973.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,188.79,0.0,0.0,0.0
ETH_2013_454,1.0,1263.91,29.93,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1263.91,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,29.93
ETH_2013_455,1.0,5350.43,126.69,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5350.43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,126.69,0.0,0.0,0.0
ETH_2013_456,331.0,128744.14,3048.83,0.0,293.0,0.0,0.0,13.0,0,7.0,0.0,1.0,13.0,0.0,93512.58,0.0,0.0,11334.1,0,7106.63,0.0,1623.41,12353.17,0.0,2214.5,0.0,0.0,268.41,0,168.29,0.0,38.44,292.54
ETH_2013_457,2.0,7851.74,185.95,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7851.74,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,185.95,0,0.0,0.0,0.0,0.0
ETH_2013_458,1.0,9529.88,225.72,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,9529.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,225.72
ETH_2013_459,396.0,121678.11,2882.09,0.0,331.0,0.0,0.0,21.0,0,32.0,0.0,1.0,8.0,0.0,85601.13,0.0,0.0,15055.4,0,11154.21,0.0,2498.24,6970.06,0.0,2027.57,0.0,0.0,356.61,0,264.2,0.0,59.17,165.09
ETH_2013_46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_460,293.0,107512.22,2547.27,0.0,258.0,0.0,0.0,10.0,0,4.0,0.0,2.0,19.0,0.0,72833.58,0.0,0.0,14720.85,0,9507.25,0.0,3398.88,7051.66,0.0,1725.63,0.0,0.0,348.78,0,225.25,0.0,80.53,167.07
ETH_2013_461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_462,3.0,9437.99,223.66,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_463,6.0,18631.6,441.55,0.0,1.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,191.19,0.0,0.0,12262.88,0,0.0,0.0,0.0,0.0,0.0,4.53,0.0,0.0,290.62,0,0.0,0.0,0.0,0.0
ETH_2013_464,1.0,5576.35,132.23,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_465,6.0,17989.24,426.66,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7719.87,0,0.0,0.0,3088.39,5803.75,0.0,0.0,0.0,0.0,183.1,0,0.0,0.0,73.25,137.65
ETH_2013_466,3.0,13413.68,318.16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8220.43,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,194.98
ETH_2013_467,1.0,5550.7,131.66,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5550.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,131.66,0.0,0.0,0.0
ETH_2013_468,8.0,26716.45,633.79,0.0,0.0,0.0,0.0,3.0,0,0.0,0.0,3.0,2.0,0.0,0.0,0.0,0.0,3662.44,0,0.0,0.0,6915.37,16138.64,0.0,0.0,0.0,0.0,86.88,0,0.0,0.0,164.05,382.85
ETH_2013_469,2.0,10907.59,258.76,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,7323.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,173.73,0.0,0.0,0.0
ETH_2013_47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_470,3.0,12489.95,296.34,0.0,0.0,0.0,0.0,2.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9092.58,0,3397.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.74,0,80.61,0.0,0.0,0.0
ETH_2013_471,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_472,1.0,7281.2,172.97,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_48,15.0,9745.6,219.96,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7.0,0.0,1483.06,0.0,0.0,0.0,0,0.0,0.0,0.0,8262.54,0.0,33.47,0.0,0.0,0.0,0,0.0,0.0,0.0,186.49
ETH_2013_49,1.0,1698.66,38.34,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1698.66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,38.34,0.0,0.0,0.0
ETH_2013_5,28.0,17653.45,395.73,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2248.43,0.0,7765.52,0.0,0.0,0.0,0.0,0.0,0.0,0,50.4,0.0,174.08,0.0
ETH_2013_50,11.0,21357.41,482.14,1.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.0,9181.29,2495.63,0.0,0.0,0.0,0,0.0,0.0,0.0,9680.49,207.26,56.34,0.0,0.0,0.0,0,0.0,0.0,0.0,218.53
ETH_2013_51,3.0,6572.14,148.36,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_52,64.0,47061.35,1062.99,0.0,61.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,28516.43,0.0,0.0,0.0,0,10004.24,0.0,0.0,6558.25,0.0,644.11,0.0,0.0,0.0,0,225.97,0.0,0.0,148.13
ETH_2013_53,1.0,176.87,4.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,176.87,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,4.0,0.0
ETH_2013_54,1.0,8088.25,182.72,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_55,2.0,8656.48,195.58,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6828.82,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,154.28,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_6,3.0,6300.47,141.42,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,5801.23,0.0,0.0,499.24,0.0,0.0,0.0,0.0,0.0,0,130.22,0.0,0.0,11.21
ETH_2013_60,1.0,7098.16,160.47,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7098.16,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,160.47
ETH_2013_61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_62,501.0,165156.74,3734.37,0.0,428.0,0.0,0.0,35.0,0,16.0,0.0,0.0,21.0,0.0,113921.96,0.0,0.0,19119.04,0,9416.26,0.0,0.0,20013.91,0.0,2575.9,0.0,0.0,432.3,0,212.91,0.0,0.0,452.54
ETH_2013_63,2.0,15714.1,355.37,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,10212.75,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,230.96,0.0
ETH_2013_64,42.0,24617.32,556.74,0.0,38.0,0.0,0.0,1.0,0,2.0,0.0,0.0,1.0,0.0,9369.56,0.0,0.0,9582.34,0,4990.23,0.0,0.0,675.19,0.0,211.9,0.0,0.0,216.71,0,112.86,0.0,0.0,15.27
ETH_2013_65,5.0,16353.2,369.86,1.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3852.04,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,87.12,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_67,12.0,20621.74,466.42,0.0,6.0,0.0,0.0,0.0,0,0.0,0.0,1.0,2.0,0.0,5582.86,0.0,0.0,0.0,0,0.0,0.0,1892.92,11162.43,0.0,126.27,0.0,0.0,0.0,0,0.0,0.0,42.81,252.47
ETH_2013_68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_69,2.0,7040.02,159.24,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_7,1.0,6827.88,153.28,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6827.88,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,153.28
ETH_2013_70,1.0,1489.54,33.69,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1489.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,33.69,0.0,0.0,0.0
ETH_2013_71,1.0,8402.31,190.06,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,8402.31,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,190.06
ETH_2013_72,10.0,8545.94,193.31,0.0,5.0,0.0,0.0,0.0,0,4.0,0.0,0.0,1.0,0.0,4554.96,0.0,0.0,0.0,0,3802.64,0.0,0.0,188.34,0.0,103.03,0.0,0.0,0.0,0,86.02,0.0,0.0,4.26
ETH_2013_73,6.0,18148.07,410.57,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,7117.32,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,161.02
ETH_2013_74,4.0,14601.39,330.34,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,9401.47,0,0.0,0.0,0.0,5199.92,0.0,0.0,0.0,0.0,212.7,0,0.0,0.0,0.0,117.64
ETH_2013_75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_76,4.0,13796.6,312.14,0.0,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,10497.38,0,0.0,0.0,0.0,3299.22,0.0,0.0,0.0,0.0,237.5,0,0.0,0.0,0.0,74.64
ETH_2013_77,38.0,42316.14,957.42,0.0,24.0,0.0,0.0,2.0,0,1.0,0.0,10.0,0.0,0.0,10578.99,0.0,0.0,11525.42,0,417.21,0.0,19154.9,0.0,0.0,239.35,0.0,0.0,260.77,0,9.44,0.0,433.39,0.0
ETH_2013_78,719.0,228600.42,5172.58,1.0,631.0,0.0,0.0,0.0,0,46.0,0.0,0.0,29.0,6899.52,162313.71,0.0,0.0,0.0,0,23555.58,0.0,0.0,27333.82,156.12,3672.7,0.0,0.0,0.0,0,533.0,0.0,0.0,618.49
ETH_2013_79,808.0,259520.54,5872.44,1.0,700.0,0.0,2.0,0.0,0,56.0,0.0,0.0,29.0,3427.57,186316.36,0.0,895.59,0.0,0,28955.13,0.0,0.0,27015.26,77.56,4215.97,0.0,20.27,0.0,0,655.2,0.0,0.0,611.3
ETH_2013_8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_80,3.0,13133.64,297.2,0.0,1.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,484.87,0.0,0.0,0.0,0,1650.06,0.0,0.0,10998.71,0.0,10.97,0.0,0.0,0.0,0,37.34,0.0,0.0,248.89
ETH_2013_81,875.0,289861.16,6559.35,1.0,763.0,0.0,2.0,0.0,0,58.0,0.0,1.0,32.0,6326.83,206694.3,0.0,895.59,0.0,0,33582.93,0.0,296.79,28657.3,143.17,4677.34,0.0,20.27,0.0,0,759.96,0.0,6.72,648.49
ETH_2013_82,871.0,287687.7,6510.36,1.0,757.0,0.0,2.0,0.0,0,62.0,0.0,1.0,32.0,6804.49,203274.26,0.0,895.59,0.0,0,36376.08,0.0,296.79,27663.16,153.99,4600.09,0.0,20.27,0.0,0,823.19,0.0,6.72,626.02
ETH_2013_83,853.0,279504.4,6325.24,1.0,740.0,0.0,2.0,0.0,0,62.0,0.0,1.0,31.0,6803.3,198181.45,0.0,895.59,0.0,0,36713.15,0.0,296.79,24236.79,153.96,4484.88,0.0,20.27,0.0,0,830.83,0.0,6.72,548.48
ETH_2013_84,801.0,262633.81,5943.53,1.0,691.0,0.0,2.0,0.0,0,62.0,0.0,1.0,28.0,6802.77,185013.31,0.0,895.59,0.0,0,36744.32,0.0,296.79,20503.7,153.95,4186.94,0.0,20.27,0.0,0,831.54,0.0,6.72,464.01
ETH_2013_85,5.0,19247.7,435.59,0.0,0.0,0.0,0.0,0.0,0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,9958.33,0.0,0.0,5305.85,0.0,0.0,0.0,0.0,0.0,0,225.36,0.0,0.0,120.08
ETH_2013_86,624.0,211825.76,4793.85,1.0,527.0,0.0,2.0,0.0,0,57.0,0.0,1.0,20.0,7170.59,143288.59,0.0,895.59,0.0,0,35287.49,0.0,296.79,12509.37,162.28,3242.78,0.0,20.27,0.0,0,798.6,0.0,6.72,283.1
ETH_2013_87,61.0,28619.29,647.69,0.0,56.0,0.0,0.0,4.0,0,0.0,0.0,0.0,0.0,0.0,19381.04,0.0,0.0,8543.6,0,0.0,0.0,0.0,0.0,0.0,438.62,0.0,0.0,193.35,0,0.0,0.0,0.0,0.0
ETH_2013_88,596.0,204080.19,4618.61,1.0,499.0,0.0,2.0,0.0,0,55.0,0.0,1.0,22.0,7194.86,136431.5,0.0,895.59,0.0,0,34176.23,0.0,296.79,12707.87,162.83,3087.63,0.0,20.27,0.0,0,773.45,0.0,6.72,287.6
ETH_2013_89,9.0,11983.47,271.24,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,4608.18,0.0,3755.69,0.0,0.0,0.0,0.0,0.0,0.0,0,104.3,0.0,85.01,0.0
ETH_2013_9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
ETH_2013_90,57.0,60723.41,1374.45,0.0,48.0,0.0,0.0,1.0,0,0.0,0.0,5.0,0.0,0.0,37718.23,0.0,0.0,7526.98,0,0.0,0.0,10018.99,0.0,0.0,853.74,0.0,0.0,170.37,0,0.0,0.0,226.78,0.0
ETH_2013_91,1.0,3611.98,81.76,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,3611.98,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,81.76,0.0
ETH_2013_92,39.0,35344.74,800.02,0.0,23.0,0.0,0.0,3.0,0,1.0,0.0,0.0,4.0,0.0,9278.61,0.0,0.0,6057.4,0,5497.98,0.0,0.0,7302.15,0.0,210.02,0.0,0.0,137.11,0,124.45,0.0,0.0,165.28
ETH_2013_93,39.0,29541.7,668.7,0.0,30.0,0.0,0.0,0.0,0,0.0,0.0,5.0,1.0,0.0,9280.98,0.0,0.0,0.0,0,0.0,0.0,9724.46,5807.56,0.0,210.08,0.0,0.0,0.0,0,0.0,0.0,220.12,131.46
ETH_2013_94,1.0,3092.56,70.01,0.0,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3092.56,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.01,0,0.0,0.0,0.0,0.0
ETH_2013_95,4.0,11763.5,266.32,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,2657.0,0.0,0.0,8327.86,0.0,0.0,0.0,0.0,0.0,0,60.15,0.0,0.0,188.54
ETH_2013_96,1.0,8311.4,188.18,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,8311.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,188.18,0.0,0.0,0.0
ETH_2013_97,7.0,12893.65,291.93,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,1.0,0.0,0.0,4095.69,0.0,0.0,0.0,0,0.0,0.0,479.31,0.0,0.0,92.73,0.0,0.0,0.0,0,0.0,0.0,10.85,0.0
ETH_2013_98,311.0,149477.69,3384.42,1.0,209.0,0.0,0.0,3.0,0,2.0,0.0,7.0,1.0,4862.8,58850.37,0.0,0.0,4305.54,0,6665.49,0.0,12254.92,829.53,110.1,1332.47,0.0,0.0,97.48,0,150.92,0.0,277.47,18.78
ETH_2013_99,3.0,11336.47,256.68,0.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,7726.16,0.0,984.9,2625.41,0.0,0.0,0.0,0.0,0.0,0,174.94,0.0,22.3,59.44
